gid,actual_price,rsi,ma25_distance,predicted_action
1308889,59835.02,50.0,-103.96,BULLISH_DRIFT
1308889,59834.8505,0,0,UNKNOWN
1308897,59840.3422,39.74,-134.36,BULLISH_DRIFT
1308897,59840.3422,0,0,UNKNOWN
1308906,59876.02,43.39,-116.16,BULLISH_DRIFT
1308906,59876.02,0,0,UNKNOWN
1308914,59805.12,42.95,-90.77,BULLISH_DRIFT
1308914,59805.12,0,0,UNKNOWN
1308923,59874.3663,48.94,-104.79,BULLISH_DRIFT
1308923,59874.3663,0,0,UNKNOWN
1308931,59830.98,56.89,-64.45,BULLISH_DRIFT
1308931,59830.98,0,0,UNKNOWN
1308940,59817.673,45.6,-117.76,BULLISH_DRIFT
1308940,59817.673,0,0,UNKNOWN
1308948,59811,38.67,-133.63,BULLISH_DRIFT
1308948,59815.2024,0,0,UNKNOWN
1308957,59813.83,47.72,-131.24,BULLISH_DRIFT
1308957,59811.9642,0,0,UNKNOWN
1308965,59770.97,46.2,-124.98,BULLISH_DRIFT
1308965,59770.97,0,0,UNKNOWN
1308974,59770.19,25.9,-172.17,BEARISH_DRIFT
1308974,59770.19,0,0,UNKNOWN
1308982,59809.8223,31.48,-155.98,BEARISH_DRIFT
1308982,59809.8223,0,0,UNKNOWN
1308991,59809.2979,41.57,-131.0,BULLISH_DRIFT
1308991,59809.2979,0,0,UNKNOWN
1308999,59803.98,33.07,-109.22,BEARISH_DRIFT
1308999,59803.98,0,0,UNKNOWN
1309008,59849.3741,33.09,-115.05,BEARISH_DRIFT
1309008,59849.0127,0,0,UNKNOWN
1309016,59818.4036,48.68,-86.83,BULLISH_DRIFT
1309016,59790,0,0,UNKNOWN
1309026,59788.6262,45.27,-90.27,BULLISH_DRIFT
1309026,59777.2496,0,0,UNKNOWN
1309034,59767.92,47.15,-116.71,BULLISH_DRIFT
1309034,59767.93,0,0,UNKNOWN
1309043,59764.87,45.64,-130.47,BULLISH_DRIFT
1309043,59764.87,0,0,UNKNOWN
1309051,59778.01,41.39,-145.89,BULLISH_DRIFT
1309051,59778.3414,0,0,UNKNOWN
1309060,59817.3639,47.13,-56.49,BULLISH_DRIFT
1309060,59822.197,0,0,UNKNOWN
1309068,59773.97,53.67,-84.18,BULLISH_DRIFT
1309068,59773.97,0,0,UNKNOWN
1309077,59833.81,52.08,-88.54,BULLISH_DRIFT
1309077,59833.81,0,0,UNKNOWN
1309085,59850.3,57.13,-43.37,BULLISH_DRIFT
1309085,59855.6477,0,0,UNKNOWN
1309094,59847.8268,54.43,-41.27,BULLISH_DRIFT
1309094,59848.9,0,0,UNKNOWN
1309102,59907.9281,52.47,-40.26,BULLISH_DRIFT
1309102,59907.9281,0,0,UNKNOWN
1309111,59885.8338,58.1,-38.32,BULLISH_DRIFT
1309111,59885.8338,0,0,UNKNOWN
1309119,59909.8053,58.58,10.55,BULLISH_DRIFT
1309119,59904.5891,0,0,UNKNOWN
1309128,59868.7999,64.28,-17.06,BULLISH_DRIFT
1309128,59868.7999,0,0,UNKNOWN
1309136,59875.9311,61.66,-57.07,BULLISH_DRIFT
1309136,59876.4727,0,0,UNKNOWN
1309145,59849.0049,63.04,-28.01,BULLISH_DRIFT
1309145,59841.4335,0,0,UNKNOWN
1309153,59839.7544,54.9,-81.49,BULLISH_DRIFT
1309153,59839.7544,0,0,UNKNOWN
1309162,59713.7444,50.25,-90.57,BULLISH_DRIFT
1309162,59709.874,0,0,UNKNOWN
1309170,59652.53,41.19,-211.99,BULLISH_DRIFT
1309170,59652.3073,0,0,UNKNOWN
1309179,59697.83,26.49,-197.16,BEARISH_DRIFT
1309179,59697.83,0,0,UNKNOWN
1309187,59790.8073,37.25,-170.32,BULLISH_DRIFT
1309187,59790.8073,0,0,UNKNOWN
1309196,59875.4549,44.74,-105.12,BULLISH_DRIFT
1309196,59875.4549,0,0,UNKNOWN
1309204,59877.67,46.44,-44.28,BULLISH_DRIFT
1309204,59877.67,0,0,UNKNOWN
1309213,59884,46.16,-34.66,BULLISH_DRIFT
1309213,59882.9585,0,0,UNKNOWN
1309221,59894.3127,50.74,-33.0,BULLISH_DRIFT
1309221,59894.3127,0,0,UNKNOWN
1309230,59913.34,50.37,-36.92,BULLISH_DRIFT
1309230,59913.34,0,0,UNKNOWN
1309238,59920.65,55.26,-10.63,BULLISH_DRIFT
1309238,59920.65,0,0,UNKNOWN
1309247,59977.3004,56.79,-11.19,BEARISH_DRIFT
1309247,59977.3004,0,0,UNKNOWN
1309255,59895.6304,53.49,-70.28,BULLISH_DRIFT
1309255,59895.6304,0,0,UNKNOWN
1309264,59901.81,68.42,-50.48,BULLISH_DRIFT
1309264,59901.81,0,0,UNKNOWN
1309272,59910.1007,78.74,-27.54,BULLISH_DRIFT
1309272,59910.1007,0,0,UNKNOWN
1309281,59863.1204,65.11,-81.74,BULLISH_DRIFT
1309281,59863.1204,0,0,UNKNOWN
1309289,59813.9473,60.79,-66.79,BULLISH_DRIFT
1309289,59813.9473,0,0,UNKNOWN
1309298,59772.2183,40.03,-111.39,BULLISH_DRIFT
1309298,59786.5772,0,0,UNKNOWN
1309306,59807.1901,40.65,-128.06,BULLISH_DRIFT
1309306,59805.62,0,0,UNKNOWN
1309315,59745.56,38.79,-25.77,BEARISH_DRIFT
1309315,59745.56,0,0,UNKNOWN
1309323,59716.31,30.63,-182.13,BEARISH_DRIFT
1309323,59718.3747,0,0,UNKNOWN
1309332,59711.5477,22.01,-215.24,BEARISH_DRIFT
1309332,59719.6264,0,0,UNKNOWN
1309340,59712.42,17.11,-215.05,BEARISH_DRIFT
1309340,59714.5283,0,0,UNKNOWN
1309349,59800.8052,19.03,-209.8,BEARISH_DRIFT
1309349,59797.8,0,0,UNKNOWN
1309357,59754.0516,36.68,-131.75,BEARISH_DRIFT
1309357,59754.63,0,0,UNKNOWN
1309366,59755.69,30.14,-178.62,BEARISH_DRIFT
1309366,59755.69,0,0,UNKNOWN
1309374,59816.1162,35.46,-149.19,BEARISH_DRIFT
1309374,59829.88,0,0,UNKNOWN
1309383,59854.4259,49.2,-84.37,BULLISH_DRIFT
1309383,59850.5881,0,0,UNKNOWN
1309391,59841.35,54.85,-60.52,BULLISH_DRIFT
1309391,59841.35,0,0,UNKNOWN
1309400,59832.0207,60.16,-64.28,BULLISH_DRIFT
1309400,59832.0207,0,0,UNKNOWN
1309408,59853.2822,59.91,-54.47,BULLISH_DRIFT
1309408,59854.2397,0,0,UNKNOWN
1309417,59807.71,77.89,-46.46,BULLISH_DRIFT
1309417,59807.7464,0,0,UNKNOWN
1309425,59719.2903,63.97,-98.63,BULLISH_DRIFT
1309425,59722.03,0,0,UNKNOWN
1309435,59730.6473,50.28,-153.55,BULLISH_DRIFT
1309435,59730.6473,0,0,UNKNOWN
1309443,59676.0193,39.64,-169.06,BULLISH_DRIFT
1309443,59668.0198,0,0,UNKNOWN
1309452,59671.1406,39.33,-211.6,BULLISH_DRIFT
1309452,59667.35,0,0,UNKNOWN
1309460,59712.8281,42.52,-181.34,BEARISH_DRIFT
1309460,59706.72,0,0,UNKNOWN
1309469,59702.4361,44.74,-148.64,BULLISH_DRIFT
1309469,59702.7307,0,0,UNKNOWN
1309477,59670,33.33,-146.8,BEARISH_DRIFT
1309477,59670,0,0,UNKNOWN
1309486,59694.2975,30.62,-167.32,BEARISH_DRIFT
1309486,59694.2975,0,0,UNKNOWN
1309494,59689.6916,30.48,-157.8,BEARISH_DRIFT
1309494,59689.6916,0,0,UNKNOWN
1309503,59682.25,33.58,-159.92,BEARISH_DRIFT
1309503,59682.2935,0,0,UNKNOWN
1309511,59654.2638,28.37,-170.92,BEARISH_DRIFT
1309511,59654.2638,0,0,UNKNOWN
1309520,59660.7654,33.96,-177.08,BEARISH_DRIFT
1309520,59657.69,0,0,UNKNOWN
1309528,59660.8048,36.54,-187.67,BEARISH_DRIFT
1309528,59660.8048,0,0,UNKNOWN
1309537,59661.6154,45.09,-143.3,BEARISH_DRIFT
1309537,59664.2546,0,0,UNKNOWN
1309545,59724.7927,49.26,-126.76,BULLISH_DRIFT
1309545,59727.9837,0,0,UNKNOWN
1309554,59755.8147,53.78,-92.07,BULLISH_DRIFT
1309554,59768.6074,0,0,UNKNOWN
1309562,59791.9852,58.48,-44.42,BULLISH_DRIFT
1309562,59791.9852,0,0,UNKNOWN
1309571,60037.6063,63.18,58.32,BULLISH_DRIFT
1309571,60037.6063,0,0,UNKNOWN
1309579,59999.1098,77.41,232.53,BULLISH_DRIFT
1309579,60015.9826,0,0,UNKNOWN
1309588,59982.8801,79.12,131.08,BULLISH_DRIFT
1309588,59946.9403,0,0,UNKNOWN
1309596,59916.563,78.7,250.44,BULLISH_DRIFT
1309596,59912.0689,0,0,UNKNOWN
1309605,59894.54,72.07,70.89,BULLISH_DRIFT
1309605,59894.54,0,0,UNKNOWN
1309613,59881.14,75.35,97.39,BULLISH_DRIFT
1309613,59884.6986,0,0,UNKNOWN
1309622,59904.9469,77.43,48.79,BULLISH_DRIFT
1309622,59906.5211,0,0,UNKNOWN
1309630,59867.86,68.07,27.1,BULLISH_DRIFT
1309630,59867.86,0,0,UNKNOWN
1309639,59936.2422,73.34,21.64,BULLISH_DRIFT
1309639,59936.2422,0,0,UNKNOWN
1309647,59886.9403,70.82,50.16,BULLISH_DRIFT
1309647,59886.9403,0,0,UNKNOWN
1309656,60029.4874,59.75,-9.46,BULLISH_DRIFT
1309656,60029.4874,0,0,UNKNOWN
1309664,59984.9154,61.64,25.2,BULLISH_DRIFT
1309664,59982.15,0,0,UNKNOWN
1309673,60048.8385,53.96,54.65,BULLISH_DRIFT
1309673,60048.89,0,0,UNKNOWN
1309681,60139.5375,65.16,116.62,BULLISH_DRIFT
1309681,60119.3644,0,0,UNKNOWN
1309690,60089.23,69.66,293.58,BULLISH_DRIFT
1309690,60173.6959,0,0,UNKNOWN
1309698,60113.3902,62.65,58.41,BULLISH_DRIFT
1309698,60113.3902,0,0,UNKNOWN
1309707,60167.8843,66.19,102.16,BULLISH_DRIFT
1309707,60170.3983,0,0,UNKNOWN
1309715,60276.6501,66.21,122.14,BULLISH_DRIFT
1309715,60276.6501,0,0,UNKNOWN
1309724,60214.7051,79.28,225.62,BULLISH_DRIFT
1309724,60235.4994,0,0,UNKNOWN
1309732,60293.0956,71.45,122.74,BULLISH_DRIFT
1309732,60421.6387,0,0,UNKNOWN
1309741,60310.9884,77.46,234.9,BULLISH_DRIFT
1309741,60310.9884,0,0,UNKNOWN
1309749,60245.2339,76.3,172.61,BULLISH_DRIFT
1309749,60248.6048,0,0,UNKNOWN
1309758,60235.76,70.72,203.02,BULLISH_DRIFT
1309758,60233.3276,0,0,UNKNOWN
1309766,60180.2429,66.59,62.27,BULLISH_DRIFT
1309766,60177.6089,0,0,UNKNOWN
1309775,60152.02,58.67,-3.2,BEARISH_DRIFT
1309775,60171.4744,0,0,UNKNOWN
1309783,60279.7744,53.55,-28.06,BULLISH_DRIFT
1309783,60196.44,0,0,UNKNOWN
1309792,60199.1601,63.42,-16.59,BULLISH_DRIFT
1309792,60217.2864,0,0,UNKNOWN
1309800,60176.7,58.35,-20.33,BULLISH_DRIFT
1309800,60176.7,0,0,UNKNOWN
1309809,60198.6473,50.78,-59.69,BULLISH_DRIFT
1309809,60308.5864,0,0,UNKNOWN
1309817,60240.2,42.79,89.54,BULLISH_DRIFT
1309817,60239.7485,0,0,UNKNOWN
1309826,60215.5677,47.29,-36.49,BEARISH_DRIFT
1309826,60215.5677,0,0,UNKNOWN
1309834,60255.5997,31.8,-59.78,BEARISH_DRIFT
1309834,60242.8589,0,0,UNKNOWN
1309844,60199.3984,39.25,-69.32,BEARISH_DRIFT
1309844,60210.6,0,0,UNKNOWN
1309852,60324,45.85,-97.24,BULLISH_DRIFT
1309852,60324,0,0,UNKNOWN
1309861,60211.4346,50.79,-105.84,BULLISH_DRIFT
1309861,60215.968,0,0,UNKNOWN
1309869,60245.1474,58.42,-103.81,BULLISH_DRIFT
1309869,60263.3972,0,0,UNKNOWN
1309878,60290.2382,65.71,-60.52,BULLISH_DRIFT
1309878,60284.7888,0,0,UNKNOWN
1309886,60245.27,56.77,18.7,BULLISH_DRIFT
1309886,60252.1122,0,0,UNKNOWN
1309895,60337.197,61.99,-31.08,BULLISH_DRIFT
1309895,60329.0968,0,0,UNKNOWN
1309903,60330.6092,68.71,-4.85,BEARISH_DRIFT
1309903,60388.0488,0,0,UNKNOWN
1309912,60283.1007,66.07,12.5,BULLISH_DRIFT
1309912,60281.2391,0,0,UNKNOWN
1309920,60352.4099,58.9,-34.03,BULLISH_DRIFT
1309920,60352.4099,0,0,UNKNOWN
1309929,60429.3972,71.14,32.62,BULLISH_DRIFT
1309929,60444.7455,0,0,UNKNOWN
1309937,60480.2054,73.21,107.01,BULLISH_DRIFT
1309937,60591.1796,0,0,UNKNOWN
1309946,60514.1225,73.5,102.76,BULLISH_DRIFT
1309946,60510.0242,0,0,UNKNOWN
1309954,60484.8746,76.83,103.24,BULLISH_DRIFT
1309954,60484.8746,0,0,UNKNOWN
1309963,60481.8049,76.18,107.27,BULLISH_DRIFT
1309963,60488.2898,0,0,UNKNOWN
1309971,60465.1196,68.86,64.24,BULLISH_DRIFT
1309971,60463.8994,0,0,UNKNOWN
1309980,60474.2956,64.97,60.96,BULLISH_DRIFT
1309980,60436.6827,0,0,UNKNOWN
1309988,60458.8693,61.03,-8.0,BULLISH_DRIFT
1309988,60441.8587,0,0,UNKNOWN
1309997,60548.9782,59.08,-0.19,BEARISH_DRIFT
1309997,60446.66,0,0,UNKNOWN
1310005,60482.6242,58.73,-14.87,BULLISH_DRIFT
1310005,60482.6242,0,0,UNKNOWN
1310014,60516.1808,67.85,17.03,BULLISH_DRIFT
1310014,60516.1808,0,0,UNKNOWN
1310022,60493.9321,61.22,28.15,BULLISH_DRIFT
1310022,60493.92,0,0,UNKNOWN
1310031,60481.7,51.63,-0.1,BEARISH_DRIFT
1310031,60481.7001,0,0,UNKNOWN
1310039,60581.7338,55.43,-2.62,BEARISH_DRIFT
1310039,60589.6671,0,0,UNKNOWN
1310048,60569.98,55.26,41.22,BULLISH_DRIFT
1310048,60569.98,0,0,UNKNOWN
1310056,60535.1872,58.74,37.65,BULLISH_DRIFT
1310056,60532.9314,0,0,UNKNOWN
1310065,60477.8414,62.85,-25.09,BULLISH_DRIFT
1310065,60484.1698,0,0,UNKNOWN
1310073,60472.89,51.08,-80.27,BULLISH_DRIFT
1310073,60472.89,0,0,UNKNOWN
1310082,60534.9689,56.19,-92.87,BULLISH_DRIFT
1310082,60528.9537,0,0,UNKNOWN
1310090,60578.7533,58.36,-36.08,BULLISH_DRIFT
1310090,60578.7533,0,0,UNKNOWN
1310099,60614.5611,69.97,-7.47,BEARISH_DRIFT
1310099,60631.6878,0,0,UNKNOWN
1310107,60685.0983,67.24,132.93,BULLISH_DRIFT
1310107,60685.0983,0,0,UNKNOWN
1310116,60593.99,62.5,45.47,BULLISH_DRIFT
1310116,60593.98,0,0,UNKNOWN
1310124,60571.3331,60.98,-27.06,BULLISH_DRIFT
1310124,60574.7528,0,0,UNKNOWN
1310133,60452.086,53.81,-4.0,BEARISH_DRIFT
1310133,60452.086,0,0,UNKNOWN
1310141,60485.8454,39.75,-188.51,BEARISH_DRIFT
1310141,60480.2938,0,0,UNKNOWN
1310150,60403.45,39.58,-148.62,BULLISH_DRIFT
1310150,60398.3498,0,0,UNKNOWN
1310158,60420.4562,43.18,-212.7,BEARISH_DRIFT
1310158,60415.6502,0,0,UNKNOWN
1310167,60431.42,46.31,-203.82,BEARISH_DRIFT
1310167,60431.42,0,0,UNKNOWN
1310175,60416.7832,46.47,-173.93,BULLISH_DRIFT
1310175,60418.409,0,0,UNKNOWN
1310184,60448.45,37.8,-191.73,BEARISH_DRIFT
1310184,60448.45,0,0,UNKNOWN
1310192,60468.1174,30.16,-154.17,BEARISH_DRIFT
1310192,60472.0847,0,0,UNKNOWN
1310201,60476.74,29.56,-118.87,BEARISH_DRIFT
1310201,60473.8049,0,0,UNKNOWN
1310209,60571.3241,32.78,-121.56,BEARISH_DRIFT
1310209,60571.3241,0,0,UNKNOWN
1310218,60457.6222,33.42,-98.27,BEARISH_DRIFT
1310218,60457.6203,0,0,UNKNOWN
1310226,60461.98,48.53,-116.83,BULLISH_DRIFT
1310226,60461.98,0,0,UNKNOWN
1310235,60438.4549,58.95,-140.0,BULLISH_DRIFT
1310235,60428.8441,0,0,UNKNOWN
1310243,60358.52,49.91,-144.56,BEARISH_DRIFT
1310243,60349.7614,0,0,UNKNOWN
1310253,60306.082,37.68,-251.38,BEARISH_DRIFT
1310253,60306.082,0,0,UNKNOWN
1310261,60429.9585,25.25,-270.12,BEARISH_DRIFT
1310261,60429.9585,0,0,UNKNOWN
1310270,60285.05,28.39,-136.1,BEARISH_DRIFT
1310270,60285.06,0,0,UNKNOWN
1310278,60231.3406,27.09,-264.33,BEARISH_DRIFT
1310278,60231.3406,0,0,UNKNOWN
1310287,60208.4537,21.28,-259.24,BEARISH_DRIFT
1310287,60209.6702,0,0,UNKNOWN
1310295,60188.3627,10.49,-306.92,BEARISH_DRIFT
1310295,60296.9997,0,0,UNKNOWN
1310304,60193.25,11.06,-263.19,BEARISH_DRIFT
1310304,60191.47,0,0,UNKNOWN
1310312,60201.33,15.75,-274.73,BEARISH_DRIFT
1310312,60201.33,0,0,UNKNOWN
1310321,60206.436,21.99,-143.39,BEARISH_DRIFT
1310321,60206.436,0,0,UNKNOWN
1310329,60246.2529,21.17,-256.01,BEARISH_DRIFT
1310329,60159.4,0,0,UNKNOWN
1310338,60166.8299,21.25,-261.9,BEARISH_DRIFT
1310338,60166.8299,0,0,UNKNOWN
1310346,60192.14,28.59,-241.81,BEARISH_DRIFT
1310346,60195.3721,0,0,UNKNOWN
1310355,60194.6695,34.34,-226.44,BEARISH_DRIFT
1310355,60194.6695,0,0,UNKNOWN
1310363,60231.0349,35.3,-202.12,BEARISH_DRIFT
1310363,60233.0306,0,0,UNKNOWN
1310372,60115.8016,29.52,-133.17,BEARISH_DRIFT
1310372,60115.8016,0,0,UNKNOWN
1310380,60172.2358,31.89,-247.41,BEARISH_DRIFT
1310380,60172.2358,0,0,UNKNOWN
1310389,60254.45,51.17,-134.04,BULLISH_DRIFT
1310389,60254.4499,0,0,UNKNOWN
1310397,60349.3923,55.94,20.4,BULLISH_DRIFT
1310397,60240.3518,0,0,UNKNOWN
1310406,60277.4908,54.82,-89.53,BULLISH_DRIFT
1310406,60267.0523,0,0,UNKNOWN
1310414,60223.1402,53.83,-53.56,BULLISH_DRIFT
1310414,60223.1402,0,0,UNKNOWN
1310423,60205.65,50.64,-4.5,BEARISH_DRIFT
1310423,60205.65,0,0,UNKNOWN
1310431,60199.39,52.69,-93.32,BULLISH_DRIFT
1310431,60199.9209,0,0,UNKNOWN
1310440,60211.62,53.51,-93.35,BULLISH_DRIFT
1310440,60211.62,0,0,UNKNOWN
1310448,60211.62,52.79,-77.05,BULLISH_DRIFT
1310448,60211.63,0,0,UNKNOWN
1310457,60153.85,51.9,-70.55,BULLISH_DRIFT
1310457,60153.85,0,0,UNKNOWN
1310465,60077.2316,58.9,-37.53,BULLISH_DRIFT
1310465,60093.0938,0,0,UNKNOWN
1310474,60087.775,44.3,-221.24,BEARISH_DRIFT
1310474,60087.775,0,0,UNKNOWN
1310482,60107.3224,29.39,-191.09,BEARISH_DRIFT
1310482,60107.3224,0,0,UNKNOWN
1310491,60234.6171,30.71,-33.2,BEARISH_DRIFT
1310491,60234.6171,0,0,UNKNOWN
1310499,60168.78,37.06,-128.0,BULLISH_DRIFT
1310499,60265.282,0,0,UNKNOWN
1310508,60135.12,33.51,-80.09,BEARISH_DRIFT
1310508,60135.12,0,0,UNKNOWN
1310516,60108.3776,35.68,-134.11,BEARISH_DRIFT
1310516,60108.3776,0,0,UNKNOWN
1310525,60153.48,39.12,-146.94,BULLISH_DRIFT
1310525,60153.48,0,0,UNKNOWN
1310533,60109.73,41.24,-113.45,BULLISH_DRIFT
1310533,60109.73,0,0,UNKNOWN
1310542,60115.75,36.26,-156.22,BULLISH_DRIFT
1310542,60115.75,0,0,UNKNOWN
1310550,60141.25,37.07,-132.78,BULLISH_DRIFT
1310550,60141.25,0,0,UNKNOWN
1310559,60096.735,53.75,-85.75,BULLISH_DRIFT
1310559,60096.735,0,0,UNKNOWN
1310567,60100.1525,49.55,-153.31,BULLISH_DRIFT
1310567,60100.1525,0,0,UNKNOWN
1310576,60082.7119,49.64,-170.44,BULLISH_DRIFT
1310576,60082.7119,0,0,UNKNOWN
1310584,60085.6566,42.91,-160.97,BULLISH_DRIFT
1310584,60071.3639,0,0,UNKNOWN
1310593,60118.87,45.42,-167.8,BEARISH_DRIFT
1310593,60118.87,0,0,UNKNOWN
1310601,60241,47.47,-109.61,BULLISH_DRIFT
1310601,60241,0,0,UNKNOWN
1310610,60061.7264,50.34,-117.52,BULLISH_DRIFT
1310610,60061.7264,0,0,UNKNOWN
1310618,60108.74,41.87,-142.08,BULLISH_DRIFT
1310618,60108.74,0,0,UNKNOWN
1310627,60125.95,46.77,-87.68,BULLISH_DRIFT
1310635,60251.4999,52.94,-82.28,BULLISH_DRIFT
1310644,60205.3144,50.18,-89.29,BULLISH_DRIFT
1310652,60168.8129,42.3,-77.6,BULLISH_DRIFT
1310662,60076.7532,48.15,-127.04,BULLISH_DRIFT
1310670,60029.99,54.45,-114.5,BULLISH_DRIFT
1310679,60044.14,38.63,-161.53,BULLISH_DRIFT
1310687,60006.0056,41.53,-158.75,BULLISH_DRIFT
1310696,59998.4893,33.54,-196.31,BEARISH_DRIFT
1310704,60017.74,35.09,-183.23,BEARISH_DRIFT
1310713,60000.48,44.79,-163.31,BULLISH_DRIFT
1310721,60049.6727,30.09,-153.91,BEARISH_DRIFT
1310730,60028.0205,35.29,-58.79,BEARISH_DRIFT
1310738,60062.4816,26.8,-158.24,BEARISH_DRIFT
1310747,60130.0012,45.56,-95.93,BULLISH_DRIFT
1310755,60044.0224,48.36,-88.16,BULLISH_DRIFT
1310764,60055.56,45.02,-111.61,BULLISH_DRIFT
1310772,60025.0456,55.54,-105.89,BULLISH_DRIFT
1310781,60082.6013,45.25,-153.93,BULLISH_DRIFT
1310789,60070.8593,61.36,-106.46,BULLISH_DRIFT
1310798,60053.5792,57.47,-89.88,BULLISH_DRIFT
1310806,60048.1,58.23,-91.91,BULLISH_DRIFT
1310815,60056.6274,54.7,-95.39,BULLISH_DRIFT
1310823,60043.18,50.88,-89.64,BULLISH_DRIFT
1310832,60046.38,55.04,-87.09,BULLISH_DRIFT
1310840,60034.03,38.48,-97.41,BULLISH_DRIFT
1310849,60028.04,41.78,-103.45,BULLISH_DRIFT
1310857,60044.4694,48.01,-110.21,BULLISH_DRIFT
1310866,59998.8991,42.4,-108.44,BULLISH_DRIFT
1310874,60065.194,35.3,-129.41,BEARISH_DRIFT
1310883,60018.85,23.32,-143.73,BEARISH_DRIFT
1310891,59988.25,42.28,-33.13,BULLISH_DRIFT
1310900,59985.4486,36.97,-141.35,BULLISH_DRIFT
1310908,59979.9472,39.12,-140.93,BULLISH_DRIFT
1310917,59943.3,37.22,-153.86,BULLISH_DRIFT
1310925,59969.87,39.9,-139.83,BULLISH_DRIFT
1310934,60038.1021,38.87,-63.64,BEARISH_DRIFT
1310942,59887.27,36.2,-183.31,BEARISH_DRIFT
1310951,59894.2862,35.83,-206.89,BEARISH_DRIFT
1310959,59871.4851,38.71,-187.58,BEARISH_DRIFT
1310959,59931.6325,0,0,UNKNOWN
1310968,59857.49,42.95,-143.1,BEARISH_DRIFT
1310968,59857.49,42.95,-143.1,BEARISH_DRIFT
1310976,59824.4369,32.83,-251.48,BEARISH_DRIFT
1310976,59772.11,0,0,UNKNOWN
1310985,59742.0284,25.85,-253.83,BEARISH_DRIFT
1310985,59742.0284,0,0,UNKNOWN
1310993,59655.9808,30.65,-285.64,BEARISH_DRIFT
1310993,59655.9808,0,0,UNKNOWN
1311002,59592.4905,23.0,-449.38,BEARISH_DRIFT
1311002,59592.4905,0,0,UNKNOWN
1311010,59535.6826,23.38,-468.64,BEARISH_DRIFT
1311010,59539.0926,0,0,UNKNOWN
1311019,59820.4733,25.65,-385.17,BEARISH_DRIFT
1311019,59820.4733,0,0,UNKNOWN
1311027,59698.6067,37.83,-213.85,BEARISH_DRIFT
1311027,59697.6523,0,0,UNKNOWN
1311036,59643.8958,34.15,-284.03,BEARISH_DRIFT
1311036,59643.8958,0,0,UNKNOWN
1311044,59608.3077,33.97,-260.74,BEARISH_DRIFT
1311044,59608.3077,0,0,UNKNOWN
1311053,59591.2481,33.4,-253.51,BEARISH_DRIFT
1311053,59591.2481,0,0,UNKNOWN
1311061,59595.26,31.61,-297.54,BEARISH_DRIFT
1311061,59595.26,0,0,UNKNOWN
1311071,59588.0284,32.46,-296.39,BEARISH_DRIFT
1311071,59588.0284,0,0,UNKNOWN
1311079,59637.1701,41.66,-234.55,BEARISH_DRIFT
1311079,59637.1701,0,0,UNKNOWN
1311088,59629.3395,39.91,-221.34,BEARISH_DRIFT
1311088,59629.3395,0,0,UNKNOWN
1311096,59681.5136,53.26,-221.65,BULLISH_DRIFT
1311096,59681.5136,0,0,UNKNOWN
1311105,59703.64,62.27,-148.99,BULLISH_DRIFT
1311105,59703.64,0,0,UNKNOWN
1311113,59662.5965,46.81,-91.97,BULLISH_DRIFT
1311113,59662.5965,0,0,UNKNOWN
1311122,59664.88,41.39,-112.04,BULLISH_DRIFT
1311122,59664.88,0,0,UNKNOWN
1311130,59602.29,47.66,-94.34,BULLISH_DRIFT
1311130,59602.29,0,0,UNKNOWN
1311139,59627.3245,44.12,-152.38,BULLISH_DRIFT
1311139,59627.3245,0,0,UNKNOWN
1311147,59695.688,49.77,-94.95,BULLISH_DRIFT
1311147,59695.688,0,0,UNKNOWN
1311156,59694.03,53.87,-55.58,BULLISH_DRIFT
1311156,59694.03,0,0,UNKNOWN
1311164,59737.7601,63.89,-21.6,BULLISH_DRIFT
1311164,59737.7601,0,0,UNKNOWN
1311173,59720.7,62.95,-18.47,BULLISH_DRIFT
1311173,59720.7,0,0,UNKNOWN
1311181,59712.33,55.21,-63.99,BULLISH_DRIFT
1311181,59712.33,0,0,UNKNOWN
1311190,59682.24,55.75,-56.06,BULLISH_DRIFT
1311190,59682.24,0,0,UNKNOWN
1311198,59670.44,49.88,-88.62,BULLISH_DRIFT
1311198,59670.4439,0,0,UNKNOWN
1311207,59674.67,47.41,-68.38,BEARISH_DRIFT
1311207,59674.67,0,0,UNKNOWN
1311215,59670.9295,45.29,-13.87,BEARISH_DRIFT
1311215,59670.9295,45.29,-13.87,BEARISH_DRIFT
1311224,59641.29,57.31,-67.42,BULLISH_DRIFT
1311224,59641.29,0,0,UNKNOWN
1311232,59688.4166,57.86,-63.24,BULLISH_DRIFT
1311232,59688.4166,0,0,UNKNOWN
1311241,59696.2602,55.41,-68.69,BULLISH_DRIFT
1311241,59696.2602,0,0,UNKNOWN
1311249,59662.0281,53.14,-68.66,BULLISH_DRIFT
1311249,59662.0281,0,0,UNKNOWN
1311258,59640.1221,39.0,-94.15,BULLISH_DRIFT
1311258,59640.1221,0,0,UNKNOWN
1311266,59656.719,25.91,-132.12,BEARISH_DRIFT
1311266,59658.7399,0,0,UNKNOWN
1311275,59690.0306,38.34,-105.06,BULLISH_DRIFT
1311275,59690.0306,0,0,UNKNOWN
1311283,59681.6866,59.36,-68.87,BULLISH_DRIFT
1311283,59695.5863,0,0,UNKNOWN
1311292,59693.3328,60.87,-72.54,BULLISH_DRIFT
1311292,59693.3328,0,0,UNKNOWN
1311300,59657.4952,59.15,-69.44,BULLISH_DRIFT
1311470,59281.38,37.33,-278.6,BEARISH_DRIFT
